"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00023234","1970-01-20","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  239",",,0,2400","    0",",,0","    0",",,0","  167",",,0","  117",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 2212",",,X",,,,,,,,,,,"  200",",,X",,,,,"  180","W,,X",,,,,"  103",",,X",,,,,"  139",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-01-21","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  267",",,0,2400","    0",",,0","    0",",,0","  167",",,0","  156",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1418",",,X",,,,,,,,,,,"  200",",,X",,,,,"  203","W,,X",,,,,"  103",",,X",,,,,"  144",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-01-22","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    3",",,0,2400","    0",",,0","    0",",,0","  183",",,0","  150",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 0936",",,X",,,,,,,,,,,"  190",",,X",,,,,"  180","W,,X",,,,,"   72",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-01-23","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  178",",,0,2400","    0",",,0","    0",",,0","  167",",,0","  128",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1806",",,X",,,,,,,,,,,"  180",",,X",,,,,"  180","W,,X",,,,,"  183",",,X",,,,,"  267",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-01-24","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   58",",,0,2400","    0",",,0","    0",",,0","  150",",,0","   94",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 0000",",,X",,,,,,,,,,,"  180",",,X",,,,,"  225","W,,X",,,,,"  116",",,X",,,,,"  159",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-01-25","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   67",",,0","   80",",,X","   40",",,X",,,,,,,,,,,,,,," 1524",",,X",,,,,,,,,,,"  280",",,X",,,,,"  293","W,,X",,,,,"   45",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-01-26","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,0,2400","    0",",,0","    0",",,0","  156",",,0","   78",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 2336",",,X",,,,,,,,,,,"  180",",,X",,,,,"  180","W,,X",,,,,"   98",",,X",,,,,"  159",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-01-27","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  147",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   72",",,0","   30",",,X","   10",",,X",,,,,,,,,,,,,,," 0100",",,X",,,,,,,,,,,"  300",",,X",,,,,"  203","W,,X",,,,,"  125",",,X",,,,,"  185",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-01-28","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   50",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,," 1024",",,X",,,,,,,,,,,"  360",",,X",,,,,"  360","W,,X",,,,,"   98",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-01-29","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,0,2400","    0",",,0","    0",",,0","  133",",,0","   33",",,0","   50",",,X","   40",",,X",,,,,,,,,,,,,,," 1612",",,X",,,,,,,,,,,"   30",",,X",,,,,"  135","W,,X",,,,,"   54",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-01-30","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    3",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   78",",,0","   30",",,X","   30",",,X",,,,,,,,,,,,,,," 1500",",,X",,,,,,,,,,,"  280",",,X",,,,,"  293","W,,X",,,,,"   80",",,X",,,,,"   98",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-01-31","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,0,2400","    0",",,0","    0",",,0","  133",",,0","   50",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 1424",",,X",,,,,,,,,,,"  280",",,X",,,,,"  270","W,,X",,,,,"   76",",,X",,,,,"   98",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-02-01","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,0,2400","    0",",,0","    0",",,0","  144",",,0","   83",",,0","   40",",,X","   50",",,X",,,,,,,,,,,,,,," 1524",",,X",,,,,,,,,,,"  280",",,X",,,,,"  293","W,,X",,,,,"   67",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-02-02","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  172",",,0","   44",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,," 2124",",,X",,,,,,,,,,,"  290",",,X",,,,,"  293","W,,X",,,,,"   58",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-03","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  150",",,0","   67",",,0","   50",",,X","   90",",,X",,,,,,,,,,,,,,," 1654",",,X",,,,,,,,,,,"  300",",,X",,,,,"  293","W,,X",,,,,"   54",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-04","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  167",",,0","   72",",,0","   50",",,X","   30",",,X",,,,,,,,,,,,,,," 1624",",,X",,,,,,,,,,,"  280",",,X",,,,,"  293","W,,X",,,,,"   94",",,X",,,,,"  134",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-05","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   72",",,0","   80",",,X","   80",",,X",,,,,,,,,,,,,,," 1406",",,X",,,,,,,,,,,"  280",",,X",,,,,"  293","W,,X",,,,,"   67",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-06","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  150",",,0","  106",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 0000",",,X",,,,,,,,,,,"  320",",,X",,,,,"  293","W,,X",,,,,"   58",",,X",,,,,"   67",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-07","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  183",",,0","   72",",,0","   50",",,X","   60",",,X",,,,,,,,,,,,,,," 0912",",,X",,,,,,,,,,,"  140",",,X",,,,,"  135","W,,X",,,,,"   40",",,X",,,,,"   51",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-08","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  189",",,0","   72",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 0648",",,X",,,,,,,,,,,"  150",",,X",,,,,"  180","W,,X",,,,,"   36",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-09","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   10",",,0,2400","    0",",,0","    0",",,0","  183",",,0","  100",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 2112",",,X",,,,,,,,,,,"  120",",,X",,,,,"  113","W,,X",,,,,"  107",",,X",,,,,"  164",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-02-10","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    3",",,0,2400","    0",",,0","    0",",,0","  178",",,0","  100",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1630",",,X",,,,,,,,,,,"   10",",,X",,,,,"   23","W,,X",,,,,"   54",",,X",,,,,"   62",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-02-11","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  178",",,0","  122",",,0","   70",",,X","   60",",,X",,,,,,,,,,,,,,," 1512",",,X",,,,,,,,,,,"  190",",,X",,,,,"  180","W,,X",,,,,"   67",",,X",,,,,"   98",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-12","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   76",",,0,2400","    0",",,0","    0",",,0","  167",",,0","  117",",,0","   80",",,X","   70",",,X",,,,,,,,,,,,,,," 0700",",,X",,,,,,,,,,,"  200",",,X",,,,,"  180","W,,X",,,,,"  139",",,X",,,,,"  206",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-02-13","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  180",",,0,2400","    0",",,0","    0",",,0","  150",",,0","  111",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 0454",",,X",,,,,,,,,,,"  160",",,X",,,,,"  158","W,,X",,,,,"  107",",,X",,,,,"  154",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-02-14","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  150",",,0","   94",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 1636",",,X",,,,,,,,,,,"  290",",,X",,,,,"  360","W,,X",,,,,"   54",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-15","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  167",",,0","   72",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 2336",",,X",,,,,,,,,,,"  220",",,X",,,,,"  180","W,,X",,,,,"   67",",,X",,,,,"  103",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-16","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  102",",,0,2400","    0",",,0","    0",",,0","  189",",,0","  106",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 1330",",,X",,,,,,,,,,,"  210",",,X",,,,,"  180","W,,X",,,,,"  156",",,X",,,,,"  211",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-02-17","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,0,2400","    0",",,0","    0",",,0","  144",",,0","   78",",,0","   40",",,X","   60",",,X",,,,,,,,,,,,,,," 1418",",,X",,,,,,,,,,,"  270",",,X",,,,,"  270","W,,X",,,,,"   94",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-02-18","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  167",",,0","   67",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,," 1424",",,X",,,,,,,,,,,"  330",",,X",,,,,"  338","W,,X",,,,,"   80",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-19","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  172",",,0","   72",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,," 0500",",,X",,,,,,,,,,,"   40",",,X",,,,,"   45","W,,X",,,,,"  116",",,X",,,,,"  144",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-20","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  183",",,0","   39",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,," 0836",",,X",,,,,,,,,,,"  130",",,X",,,,,"  338","W,,X",,,,,"   54",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-21","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  183",",,0","   56",",,0","   20",",,X","   10",",,X",,,,,,,,,,,,,,," 1342",",,X",,,,,,,,,,,"  240",",,X",,,,,"  248","W,,X",,,,,"   80",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-22","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  172",",,0","   56",",,0","   20",",,X","    0",",,X",,,,,,,,,,,,,,," 1736",",,X",,,,,,,,,,,"  280",",,X",,,,,"  270","W,,X",,,,,"   76",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-23","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  161",",,0","   56",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 1436",",,X",,,,,,,,,,,"   20",",,X",,,,,"  360","W,,X",,,,,"   40",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-24","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  206",",,0","   89",",,0","   60",",,X","   50",",,X",,,,,,,,,,,,,,," 1654",",,X",,,,,,,,,,,"   20",",,X",,,,,"   23","W,,X",,,,,"   63",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-25","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  206",",,0","   78",",,0","   60",",,X","   90",",,X",,,,,,,,,,,,,,," 1918",",,X",,,,,,,,,,,"   70",",,X",,,,,"  293","W,,X",,,,,"   45",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-26","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  217",",,0","   78",",,0","   30",",,X","   40",",,X",,,,,,,,,,,,,,," 1806",",,X",,,,,,,,,,,"  250",",,X",,,,,"  248","W,,X",,,,,"   76",",,X",,,,,"   98",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-02-27","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   61",",,0,2400","    0",",,0","    0",",,0","  183",",,0","   72",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 1830",",,X",,,,,,,,,,,"  180",",,X",,,,,"  203","W,,X",,,,,"   94",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-02-28","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  122",",,0,2400","    0",",,0","    0",",,0","  178",",,0","  122",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1718",",,X",,,,,,,,,,,"  200",",,X",,,,,"  203","W,,X",,,,,"   94",",,X",,,,,"  134",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-03-01","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    8",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   89",",,0","   50",",,X","   50",",,X",,,,,,,,,,,,,,," 1606",",,X",,,,,,,,,,,"  280",",,X",,,,,"  293","W,,X",,,,,"  125",",,X",,,,,"  164",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-03-02","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   61",",,0","   20",",,X","   40",",,X",,,,,,,,,,,,,,," 1606",",,X",,,,,,,,,,,"  270",",,X",,,,,"  270","W,,X",,,,,"   76",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-03-03","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   28",",,0,2400","    0",",,0","    0",",,0","  128",",,0","   67",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,," 2342",",,X",,,,,,,,,,,"  220",",,X",,,,,"  203","W,,X",,,,,"   58",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-03-04","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","  257",",,0,2400","    0",",,0","    0",",,0","  117",",,0","   72",",,0","   80",",,X","   90",",,X",,,,,,,,,,,,,,," 0948",",,X",,,,,,,,,,,"  250",",,X",,,,,"  248","W,,X",,,,,"  103",",,X",,,,,"  149",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-03-05","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  150",",,0","   56",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,," 1736",",,X",,,,,,,,,,,"  290",",,X",,,,,"  270","W,,X",,,,,"   89",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-03-06","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  172",",,0","   56",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,," 2012",",,X",,,,,,,,,,,"  300",",,X",,,,,"   45","W,,X",,,,,"   40",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-03-07","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    3",",,0,2400","    0",",,0","    0",",,0","  189",",,0","   94",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,," 1400",",,X",,,,,,,,,,,"  290",",,X",,,,,"  293","W,,X",,,,,"   76",",,X",,,,,"  103",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-03-08","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  161",",,0","  100",",,0","   20",",,X","   10",",,X",,,,,,,,,,,,,,," 1718",",,X",,,,,,,,,,,"  270",",,X",,,,,"  270","W,,X",,,,,"  103",",,X",,,,,"  144",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-03-09","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","   10",",,0,2400","    0",",,0","    0",",,0","  161",",,0","   72",",,0","   80",",,X","   90",",,X",,,,,,,,,,,,,,," 1618",",,X",,,,,,,,,,,"  290",",,X",,,,,"  180","W,,X",,,,,"   94",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-03-10","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   78",",,0","   80",",,X","   70",",,X",,,,,,,,,,,,,,," 1606",",,X",,,,,,,,,,,"  280",",,X",,,,,"  270","W,,X",,,,,"   76",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-03-11","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0","T,,0,2400","    0",",,0","    0",",,0","  139",",,0","  106",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,," 1042",",,X",,,,,,,,,,,"  140",",,X",,,,,"   68","W,,X",,,,,"   54",",,X",,,,,"   72",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-03-12","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  178",",,0","   94",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,," 1730",",,X",,,,,,,,,,,"  280",",,X",,,,,"  270","W,,X",,,,,"   76",",,X",,,,,"   98",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-03-13","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  200",",,0","   94",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,," 2100",",,X",,,,,,,,,,,"  300",",,X",,,,,"  270","W,,X",,,,,"   72",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00023234","1970-03-14","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    5",",,0,2400","    0",",,0","    0",",,0","  178",",,0","  117",",,0","   50",",,X","   40",",,X",,,,,,,,,,,,,,," 1506",",,X",,,,,,,,,,,"  280",",,X",,,,,"  293","W,,X",,,,,"  112",",,X",,,,,"  154",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023234","1970-03-15","37.61962","-122.36562","3.2","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","    0",",,0,2400","    0",",,0","    0",",,0","  189",",,0","   83",",,0","   20",",,X","   30",",,X",,,,,,,,,,,,,,," 1654",",,X",,,,,,,,,,,"  280",",,X",,,,,"  270","W,,X",,,,,"  103",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
