"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014933","1950-08-25","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  244",",,0","  144",",,0",,,,,,,,,,,,,,,,,,," -387",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-08-26","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   61",",,0,2400","    0",",,0","    0",",,0","  183",",,0","  139",",,0",,,,,,,,,,,,,,,,,,," -387",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-08-27","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   33",",,0,2400","    0",",,0","    0",",,0","  200",",,0","  172",",,0",,,,,,,,,,,,,,,,,,," -387",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-08-28","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,0,2400","    0",",,0","    0",",,0","  233",",,0","  156",",,0",,,,,,,,,,,,,,,,,,," -387",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-08-29","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,0,2400","    0",",,0","    0",",,0","  183",",,0","  150",",,0",,,,,,,,,,,,,,,,,,," -387",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-08-30","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,0,2400","    0",",,0","    0",",,0","  233",",,0","  156",",,0",,,,,,,,,,,,,,,,,,," -384",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-08-31","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  278",",,0","   94",",,0",,,,,,,,,,,,,,,,,,," -384",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-01","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  306",",,0","  150",",,0",,,,,,,,,,,,,,,,,,," -384",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-02","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  278",",,0","  133",",,0",,,,,,,,,,,,,,,,,,," -384",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-03","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  289",",,0","  139",",,0",,,,,,,,,,,,,,,,,,," -384",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-04","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  117",",,0",,,,,,,,,,,,,,,,,,," -384",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-05","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  233",",,0","   94",",,0",,,,,,,,,,,,,,,,,,," -384",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-06","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","   78",",,0",,,,,,,,,,,,,,,,,,," -384",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-07","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","   94",",,0",,,,,,,,,,,,,,,,,,," -384",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-08","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","   94",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-09","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  289",",,0","  139",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-10","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    8",",,0,2400","    0",",,0","    0",",,0","  294",",,0","  161",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-09-11","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,0,2400","    0",",,0","    0",",,0","  189",",,0","  133",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-09-12","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","  122",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-13","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  217",",,0","  100",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-14","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  244",",,0","   61",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-15","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  100",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-16","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  256",",,0","  133",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-17","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  117",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-18","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  306",",,0","  172",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-19","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  317",",,0","  189",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-20","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,0,2400","    0",",,0","    0",",,0","  283",",,0","  172",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-09-21","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,0,2400","    0",",,0","    0",",,0","  228",",,0","  144",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-09-22","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  122",",,0",,,,,,,,,,,,,,,,,,," -384",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-23","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  217",",,0","   89",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-24","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  200",",,0","   33",",,0",,,,,,,,,,,,,,,,,,," -393",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-25","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","   50",",,0",,,,,,,,,,,,,,,,,,," -424",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-26","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  228",",,0","   61",",,0",,,,,,,,,,,,,,,,,,," -424",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-09-27","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   10",",,0,2400","    0",",,0","    0",",,0","  256",",,0","  128",",,0",,,,,,,,,,,,,,,,,,," -415",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-09-28","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   56",",,0,2400","    0",",,0","    0",",,0","  200",",,0","  122",",,0",,,,,,,,,,,,,,,,,,," -381",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-09-29","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   30",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  144",",,0",,,,,,,,,,,,,,,,,,," -405",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-09-30","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  278",",,0","  172",",,0",,,,,,,,,,,,,,,,,,," -402",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-01","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   36",",,0,2400","    0",",,0","    0",",,0","  272",",,0","  178",",,0",,,,,,,,,,,,,,,,,,," -405",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-10-02","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   86",",,0,2400","    0",",,0","    0",",,0","  211",",,0","   44",",,0",,,,,,,,,,,,,,,,,,," -402",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-10-03","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   17",",,0",,,,,,,,,,,,,,,,,,," -402",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-04","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   -6",",,0",,,,,,,,,,,,,,,,,,," -402",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-05","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   11",",,0",,,,,,,,,,,,,,,,,,," -402",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-06","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   28",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  106",",,0",,,,,,,,,,,,,,,,,,," -405",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-10-07","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   46",",,0,2400","    0",",,0","    0",",,0","  217",",,0","   83",",,0",,,,,,,,,,,,,,,,,,," -408",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-10-08","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,0,2400","    0",",,0","    0",",,0","  172",",,0","   67",",,0",,,,,,,,,,,,,,,,,,," -405",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-10-09","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  206",",,0","   22",",,0",,,,,,,,,,,,,,,,,,," -405",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-10","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  228",",,0","   78",",,0",,,,,,,,,,,,,,,,,,," -405",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-11","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  244",",,0","   67",",,0",,,,,,,,,,,,,,,,,,," -402",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-12","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","   67",",,0",,,,,,,,,,,,,,,,,,," -402",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-13","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  283",",,0","  106",",,0",,,,,,,,,,,,,,,,,,," -399",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-14","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","  133",",,0",,,,,,,,,,,,,,,,,,," -399",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-15","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","   83",",,0",,,,,,,,,,,,,,,,,,," -399",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-16","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,0,2400","    0",",,0","    0",",,0","  306",",,0","  172",",,0",,,,,,,,,,,,,,,,,,," -396",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-10-17","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  300",",,0","  144",",,0",,,,,,,,,,,,,,,,,,," -396",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-18","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  306",",,0","  156",",,0",,,,,,,,,,,,,,,,,,," -393",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-19","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  244",",,0","  100",",,0",,,,,,,,,,,,,,,,,,," -393",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-20","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  228",",,0","   44",",,0",,,,,,,,,,,,,,,,,,," -393",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-21","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","   78",",,0",,,,,,,,,,,,,,,,,,," -393",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-22","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,0,2400","    0",",,0","    0",",,0","  122",",,0","   39",",,0",,,,,,,,,,,,,,,,,,," -390",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-10-23","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  128",",,0","   50",",,0",,,,,,,,,,,,,,,,,,," -390",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-24","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   22",",,0",,,,,,,,,,,,,,,,,,," -390",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-25","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  178",",,0","  -11",",,0",,,,,,,,,,,,,,,,,,," -390",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1950-10-26","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,0,2400","    0",",,0","    0",",,0","  239",",,0","  106",",,0",,,,,,,,,,,,,,,,,,," -390",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1950-10-27","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","   72",",,0",,,,,,,,,,,,,,,,,,," -390",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
